question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
"About scleritis (scleritis), the following statements is wrong?",NOTA,None of the above,"Correct answer: 1

Explanation: Scleritis is characterized by severe pain and inflammation of the sclera, which can cause eye swelling, redness, and sensitivity to light. The patient may present with severe eye dullness or sensitivity to light, but not a normal eye dull sense. The other options are correct statements about scleritis.",0.103092784,2.28E-155,0.081632652,0.037735848,0.081632652,0.038461538,0.5,117
"A 56-year-old man presents to his primary care provider for a check-up. His past medical history is significant for type 2 diabetes mellitus for 20 years and insomnia.  He takes metformin and insulin NPH. Both of his parents died in a car accident several years ago. He smokes a half of a pack of cigarettes every day and drinks 1-2 beers a day and more on the weekends. Today, his blood pressure is 130/80 mm Hg, pulse is 76/min, respiratory rate is 18/min, and temperature is 36.5°C (97.7°F). On physical exam, he appears obese. His heart has a regular rate and rhythm and his lungs are clear to auscultation bilaterally. A foot exam is performed and is unremarkable. A urinalysis reveals  glucose (++), and protein (+++). Which of the following explains these findings?",NOTA,None of the above,"Correct answer: 2

Explanation:

The patient has a history of type 2 diabetes mellitus and is taking metformin and insulin NPH. The urinalysis shows glucose (++) and protein (+++), which suggests that the kidneys are damaged. The likely explanation for this is the presence of subendothelial immune-complex deposits, which can cause glomerulonephritis and damage to the kidneys. This is likely related to the patient's diabetes and hypertension. Renal artery stenosis is not a likely cause of glomerulonephritis. Interstitial atrophy is a common finding in chronic kidney disease",0.072992701,6.83E-232,0.06153846,0,0.06153846,0.011494253,0.25,284
"A patient undergoing surgery for a femur fracture develops a postoperative pulmonary embolism. A treatment with unfractionated heparin is started. After 7 days the platelets (previously normal) decrease to 45,000. What is the most likely picture of this thrombocytopenia?",NOTA,None of the above,"Correct answer: 1

Explanation: Unfractionated heparin can induce the formation of antiplatelet antibodies, which can cause thrombocytopenia. This is the most likely explanation for the patient's decreased platelet count. Heparin can cause platelet aggregation and activation, which can lead to the formation of antiplatelet antibodies. These antibodies can then bind to platelets, causing their destruction and leading to thrombocytopenia. This reaction is often reversible and resolves after heparin is discontinued.",0.085470085,7.22E-232,0.078431371,0,0.039215685,0.014084507,0.25,171
"Which increases affinity of hemoglobin for 0,-",NOTA,None of the above,"Correct answer: 3

Explanation: Increased levels of 2,3-bisphosphoglycerate (a product of glycolysis) increase the affinity of hemoglobin for oxygen, making it more difficult to release oxygen to the tissues. This is known as the Bohr effect. High PCO2 (partial pressure of carbon dioxide) is an example of acidosis, which increases the affinity of hemoglobin for oxygen.",0.097087379,7.57E-232,0.08695652,0,0.08695652,0.017241379,0.25,98
The nerve which constitutes the sensory nerve supply of capsule of TMJ is:,NOTA,None of the above,"Correct answer: 3

Explanation: The sensory nerve supply of the capsule of TMJ is auriculotemporal nerve (a branch of the facial nerve). It supplies the skin over the temporal region, including the capsule of the temporomandibular joint.",0.234375,2.69E-155,0.129032256,0.057142856,0.129032256,0.054054054,0.5,102
Pain and temperature sensation are transmitted by?,NOTA,None of the above,"Correct answer: 2

Explanation: Pain and temperature sensations are transmitted by the spinothalamic tract (also known as the anterolateral system or the pain and temperature system), which is a group of nerve fibers that carry pain and temperature information from the body to the brain. The spinothalamic tract is a component of the somatosensory system, which is responsible for processing sensory information from the body, including pain, temperature, and pressure. The spinothalamic tract is distinct from the dorsal column-medial leminiscus system, which is responsible for transmitting touch, pressure, and vibration sensations.",0.070422535,1.73E-155,0.065573769,0.025974025,0.065573769,0.02173913,0.5,102
"The following related Meckel's diverticulum (Meckel's diverticulum) of the narrative, what's wrong?",NOTA,None of the above,"Correct answer: 2

Meckel's diverticulum is a small outpouching of the intestinal mucosa that can herniate through the muscular layers of the small intestine and become obstructed, causing symptoms such as abdominal pain, nausea, and vomiting. The symptoms are often severe and may be accompanied by bloody stools.

The options state that symptoms usually appear before the age of 2, which is correct. The other options are incorrect:

* Embryonic yolk sac remnants are not related to Meckel's diverticulum.
* The symptoms are not often painless. In fact, patients often present with severe",0.06993007,1.72E-155,0.057142856,0.022222222,0.057142856,0.021505376,0.5,133
Which phrase of the following is correct in relation to the dehydrohalogenation reaction that takes place through an E2 mechanism ?:,NOTA,None of the above,"Correct answer: 2

Explanation: The dehydrohalogenation reaction follows an E2 mechanism, which is a bimolecular elimination reaction that occurs in two steps. In the first step, the leaving group (halogen) leaves the molecule, and in the second step, the alkene is formed. This mechanism is characterized by the formation of a transition state in which the leaving group and the beta hydrogen are coordinated. The reaction is favored by bulky bases, which can stabilize the transition state and facilitate the elimination process. Option 2 is the correct answer.",0.072463768,6.82E-232,0.066666665,0,0.066666665,0.011363636,0.25,145
1955 Hepatitis outbreak in Delhi ?,NOTA,None of the above,"Correct answer: A

Explanation: The 1955 hepatitis outbreak in Delhi was caused by contaminated anti-tetanus inoculation.",0.090909091,0,0,0,0,0.058823529,0.25,87
The mechanism of action of venlafaxine consists of:,NOTA,None of the above,"Correct answer: 1

Explanation: Venlafaxine is an antidepressant that primarily acts by inhibiting the reuptake of both serotonin (5-HT) and norepinephrine (NE), which increases the concentration of these neurotransmitters in the synaptic cleft, enhancing their effects on postsynaptic receptors. It also has some activity as an antagonist at 5-HT3 receptors. It does not have significant activity as an antagonist at alpha1 or alpha2 adrenergic receptors.",0.089285714,7.34E-232,0.070175437,0,0.070175437,0.014925373,0.25,123
WHO recommend its member states to introduce community water fluoridation in?,NOTA,None of the above,"The correct answer is:

2. 22-Jul-71

Explanation: The World Health Organization (WHO) recommended community water fluoridation in 1971.",0.083333333,0,0,0,0,0.05,0.25,102
Long-standing pelvic inflammation may lead to which of the following conditions?,NOTA,None of the above,"Correct answer: 3

Explanation: Long-standing pelvic inflammation can lead to cystic endometrial hyperplasia, which is a condition where the endometrium of the uterus becomes thickened and cystic due to prolonged exposure to estrogenic stimulation. This can be caused by prolonged exposure to unopposed estrogen due to destruction of the adrenal or ovarian tissue that produces progesterone, which normally opposes the effects of estrogen on the endometrium. Options 1 and 2 are less likely possibilities, and option 2, uterine polyposis, is a benign growth that is not typically caused by pelvic inflammation.",0.072992701,1.77E-155,0.059701491,0.023529411,0.059701491,0.02173913,0.5,109
