question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
"A 51-year-old man presents for a routine check-up. He has no complaints. At his last annual visit, his physical and laboratory tests were unremarkable. His past medical history is significant for hypercholesterolemia, well managed with rosuvastatin, and hypertension, well managed with hydrochlorothiazide. His current medications also include aspirin. The patient is afebrile, and his vital signs are within normal limits. Physical examination is unremarkable. His laboratory tests are significant for the following:
WBC 29,500/mm3
Hematocrit 26.1%
Hemoglobin 9.1 g/dL
Platelet count 298,000/mm3
A peripheral blood smear and differential shows 92% small normocytic lymphocytes. The patient’s diagnosis in confirmed by bone marrow biopsy and flow cytometry. He is monitored through regular follow-up visits. Three years after the initial diagnosis, the patient presents with swollen cervical and axillary lymph nodes, unintentional weight loss of 4.5 kg (approx. 10 lb), and “rib pain” on his right side. On physical examination, there is palpable, firm, non-tender cervical and axillary lymphadenopathy bilaterally. He also has moderate splenomegaly, which, when palpated, elicits pain. Which of the following is the best treatment for this patient’s most likely diagnosis?",NOTA,None of the above,"The correct answer is Imatinib.

The patient's diagnosis is chronic lymphocytic leukemia (CLL). The patient's symptoms of swollen cervical and axillary lymph nodes, unintentional weight loss, and rib pain are consistent with progression of the disease. The best treatment for this patient is Imatinib, a tyrosine kinase inhibitor.",0.105263158,2.32E-155,0.090909089,0.040816325,0.090909089,0.04,0.5,391
"A 78-year-old man comes to the physician because of a 3-week history of dyspnea, chest pain, dry cough, painful swallowing, and a feeling of fullness in his head. The symptoms were initially mild but have progressively worsened. He has a history of gastroesophageal reflux disease treated with esomeprazole. He does not smoke cigarettes. His pulse is 99/min and blood pressure is 95/66 mm Hg. Examination shows swelling and redness of the face and neck. There is distention of the superficial veins of his neck and upper thorax. Plain radiographs of the chest show a widened mediastinum and unremarkable lung fields. Which of the following is the most likely underlying cause of this patient's symptoms?",NOTA,None of the above,"The correct answer is Constrictive pericarditis.

Explanation: Constrictive pericarditis is a condition in which the pericardium becomes inflamed and fibrotic, leading to constrictive fibrosis of the pericardium. It is a rare condition that can cause symptoms of dyspnea, chest pain, cough, and a feeling of fullness in the head, as well as swelling and redness of the face and neck due to constriction of the superficial veins. The patient's history of gastroesophageal reflux disease treated with esomeprazole is not relevant to the diagnosis. A",0.076335878,1.82E-155,0.065573769,0.024691357,0.065573769,0.023529412,0.5,252
Glucagon activates which enzyme ?,NOTA,None of the above,"The correct answer is Trypsinogen.

Explanation: Glucagon activates trypsinogen to trypsin.",0.1,0,0,0,0,0.090909091,0.25,92
Which of the following is a cerebellar nucleus ?,NOTA,None of the above,"The correct answer is: None of the above.

The options given are related to basal ganglia. Cerebellar nuclei are dentate nucleus, nucleus fastigii, nucleus globosus, nucleus interpositus, nucleus vestibularis, nucleus lateralis, nucleus caudalis and nucleus medialis.",0.384908537,0.049754222,0.249999998,0.157894735,0.249999998,0.111111111,1,98
"The following serological diagnostic project, whichever for systemic lupus erythematosus (SLE) is the most specific diagnosis?",NOTA,None of the above,"The correct answer is Single chain anti-deoxyribonucleic acid antibody (anti-ss DNA).

Explanation: Anti-ss DNA is the most specific diagnostic test for SLE. LE cell test is not a specific test for SLE and is not recommended for diagnosis. Rheumatoid factor is also not specific for SLE.
Reference: Harrison's Principles of Internal Medicine, 18th edition, page 2157.",0.096153846,7.54E-232,0.088888887,0,0.088888887,0.016666667,0.25,139
Tuberculin test is a cheap and easily available test. In which of the following situations there is high failure in the interpretation of the test?,NOTA,None of the above,"The correct answer is: HIV cases are less

Tuberculin test is a cheap and easily available test. In HIV cases there is high failure in the interpretation of the test.",0.27173913,3.11E-155,0.14285714,0.064516127,0.14285714,0.066666667,0.5,123
Rouviere nodes are situated in ?,NOTA,None of the above,"'1'
#### Oral cavity",0,0,0,0,0,0,0,97
What is one of the main drawbacks of social skills training programs for patients with schizophrenia ?:,NOTA,None of the above,"The correct answer is: The inability of patients to learn new skills due to the deterioration of the disease.

Explanation: Social skills training is an important component of the treatment of schizophrenia. However, the main drawback of this type of intervention is that patients with schizophrenia may not be able to learn new skills due to the deterioration of the disease.",0.182038835,2.18E-155,0.099999998,0.038461537,0.099999998,0.032786885,0.5,134
Estimate the dental age from the radiograph:,NOTA,None of the above,"10 years
#### 1",0,0,0,0,0,0,0,92
In FPD keeping the walls of a preparation parallel will aid:,NOTA,None of the above,"Stability.
Full description: In FPD keeping the walls of a preparation parallel will aid stability.
Ref: Phillips 12th ed.",0.166666667,9.79E-232,0.173913041,0,0.086956519,0.052631579,0.25,95
"Which of the following when the seizures, the patient is awake consciousness?",NOTA,None of the above,"Complex partial seizures (complex partial seizures)

Explanation: Complex partial seizures are the most common type of generalized seizure. It is the only type of generalized seizure in which the patient remains awake and conscious during the seizure.",0.128205128,8.51E-232,0.137931032,0,0.137931032,0.027027027,0.25,120
"59-year-old man, active smoker, with a history of hypertension, dyslipidemia and alcoholism. It refers to progressive picture in the last 2 years of difficulty climbing stairs with weakness in lower and upper limbs that fluctuates during the day and improves slightly with sustained exercise. Occasionally he has presented episodes of diplopia. Lately persistent dry cough has been added. As part of the study an electromyogram is performed that shows incremental increases in muscle action potential in response to repetitive nerve stimulation. A chest CT scan shows subcarinal lymphadenopathy and a 3.1 cm nodule in the left lower lobe. These findings are consistent with primary pulmonary neoplasia. What is the diagnosis of the associated picture?",NOTA,None of the above,"The correct answer is 'Paraneoplastic polyneuropathy.'

The patient has presented with progressive weakness of upper and lower limbs, fluctuating in intensity, which is consistent with paraneoplastic polyneuropathy. The myasthenia gravis like features, such as diplopia, are also consistent with this diagnosis. The patient's history of smoking, hypertension, dyslipidemia, and alcoholism also increase the risk of paraneoplastic polyneuropathy.",0.094339623,7.49E-232,0.083333332,0,0.083333332,0.017241379,0.25,246
"About scleritis (scleritis), the following statements is wrong?",NOTA,None of the above,"The correct answer is 'May cause changes in the retina'.

Explanation: Scleritis is an inflammatory condition of the sclera, which is the white, tough outer layer of the eye. It may be related to autoimmune vasculitis. The condition is usually painful, with severe eye dullness, and is often associated with systemic diseases such as rheumatoid arthritis, Wegener's granulomatosis, and giant cell arteritis. The inflammation may cause the sclera to become inflamed and swollen, leading to redness and sensitivity to light. In some cases, scleritis may cause changes in the retina.",0.06993007,1.72E-155,0.059701491,0.022988505,0.059701491,0.021978022,0.5,117
"A 56-year-old man presents to his primary care provider for a check-up. His past medical history is significant for type 2 diabetes mellitus for 20 years and insomnia.  He takes metformin and insulin NPH. Both of his parents died in a car accident several years ago. He smokes a half of a pack of cigarettes every day and drinks 1-2 beers a day and more on the weekends. Today, his blood pressure is 130/80 mm Hg, pulse is 76/min, respiratory rate is 18/min, and temperature is 36.5°C (97.7°F). On physical exam, he appears obese. His heart has a regular rate and rhythm and his lungs are clear to auscultation bilaterally. A foot exam is performed and is unremarkable. A urinalysis reveals  glucose (++), and protein (+++). Which of the following explains these findings?",NOTA,None of the above,"The correct answer is Subendothelial immune-complex deposits.

This patient has features of diabetic nephropathy, which is a common complication of long-standing diabetes. The urinalysis reveals proteinuria and hematuria, which are consistent with kidney damage. The patient's history of smoking and heavy alcohol use may also contribute to the development of kidney damage. The patient's parents died in a car accident, so there is no history of kidney disease in the family.

Renal artery stenosis is not a complication of diabetes. Subendothelial immune-complex deposits is a common finding in diabetic nephropathy. Interstitial at",0.071428571,6.78E-232,0.062499999,0,0.062499999,0.010309278,0.25,284
